Id	CAS	SMILES	Status	Experimental value 	Predicted value 
1639	461023-63-2	CCCCN1C(=O)C(NC(=O)C21CCN(CC2)Cc1ccc(cc1)Oc1ccc(cc1)C(O)=O)C(O)C1CCCCC1	Training	NON-active	NON-active
1640	N.A.	CC(C)(O)c1c[n][n]2c([n]1)[n]cc2-c1cc(-c2c(cccc2F)C#N)c(F)cc1	Training	NON-active	NON-active
1641	742693-38-5	O=C(NC(C1CCCCN1)c1ccccc1)c1cccc(c1Cl)C(F)(F)F	Training	NON-active	NON-active
1642	189003-92-7	NC(=O)CN1c2cc(F)ccc2C(CCN2CCN(CC2)c2[n]ccc3[s]ccc32)=CC1=O	Training	NON-active	Active
1643	288104-79-0	CCc1c([n][n](c1-c1ccc(Br)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1	Training	NON-active	NON-active
1644	N.A.	CCOC(=O)C1(Oc2ccccc2C1N)c1ccccc1	Training	NON-active	NON-active
1645	N.A.	O=C(NC(C1CN2CCC1CC2)c1ccccc1)c1c(Cl)ccc(c1Cl)C(F)(F)F	Training	NON-active	NON-active
1646	N.A.	O=C(Nc1cc2cc[nH]c2cc1)c1cc2cc(F)ccc2[n]1Cc1cc(F)ccc1	Training	NON-active	NON-active
1647	N.A.	COc1ccc(cc1)C(=O)Nc1[n]c2ccccc2c(NCc2ccccc2)c1C#N	Training	NON-active	NON-active
1648	N.A.	CC(=O)NC1(CCN(CCC2(CN(c3ccccc3)C(=O)CO2)c2cc(Cl)c(Cl)cc2)CC1)c1cc(F)ccc1	Training	NON-active	NON-active
1649	41481-66-7	C=CCc1cc(ccc1O)S(=O)(=O)c1cc(CC=C)c(O)cc1	Training	NON-active	NON-active
1650	57-74-9	ClC1(Cl)C2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C(Cl)=C2Cl	Training	NON-active	NON-active
1651	22248-79-9	COP(=O)(OC(=CCl)c1cc(Cl)c(Cl)cc1Cl)OC	Training	NON-active	NON-active
1652	N.A.	COc1cc(cc2c1C(COC(N)=O)C1(ON2CC2C1N2C(C)=O)OC(C)=O)C=O	Training	NON-active	NON-active
1653	149413-74-1	CC(C)(C)c1c[s]c([n]1)-c1cc2cc(ccc2o1)OCc1ccccc1CC(O)=O	Training	NON-active	NON-active
1654	N.A.	O=C1c2ccccc2C(=O)N1CCc1[n]oc([n]1)-c1ccc(CN2CCCCCC2)[s]1	Training	NON-active	NON-active
1655	174185-16-1	Cc1oc2c(cccc2c1C(C)(C)O)NC(=O)c1c(Cl)cccc1Cl	Training	NON-active	NON-active
1656	1166-52-5	CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1	Training	NON-active	NON-active
1657	13680-35-8	CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N	Training	NON-active	NON-active
1658	18979-55-0	CCCCCCOc1ccc(O)cc1	Training	NON-active	NON-active
1659	107071-66-9	O=C(CCCCCCCCc1ccc[n]c1)N1CCC(CC1)C=C(c1ccccc1)c1ccccc1	Training	NON-active	NON-active
1660	825643-57-0	CC(C)(C(=O)N(C)c1c[n]c(cc1-c1ccc(F)cc1C)N1CCC(O)C1CO)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	Training	NON-active	NON-active
1661	989-38-8	Cc1cc2c(c3cc(C)c(cc3[o+]c2cc1NCC)NCC)-c1ccccc1C(=O)OCC	Training	NON-active	NON-active
1662	82657-04-3	CC1(C)C(C1C=C(Cl)C(F)(F)F)C(=O)OCc1cccc(-c2ccccc2)c1C	Training	NON-active	NON-active
1663	111812-58-9	Cc1[n][n](C)c(Oc2ccccc2)c1C=NOCc1ccc(cc1)C(=O)OC(C)(C)C	Training	NON-active	NON-active
1664	4602-84-0	CC(C)=CCCC(C)=CCCC(C)=CCO	Training	NON-active	NON-active
1665	78587-05-0	CC1C(SC(=O)N1C(=O)NC1CCCCC1)c1ccc(Cl)cc1	Training	NON-active	NON-active
1666	N.A.	ClC1(Cl)C2(Cl)C3C4CC(C5OC54)C3C1(Cl)C(Cl)=C2Cl	Training	NON-active	NON-active
1667	309-00-2	ClC1(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C(Cl)=C2Cl	Training	NON-active	NON-active
